,0,1
111,teils,5.8089251766734895
112,panes,5.808920861982089
113,ranis,5.807446790607606
114,tails,5.806557076117935
115,rants,5.804438040966286
116,mates,5.803229618930262
117,manes,5.802531126075622
118,roans,5.801641447345151
119,ratos,5.800268312484471
120,saice,5.799749104294862
121,lines,5.796613727999897
122,tiers,5.795741054851892
123,mores,5.79556244999017
124,apres,5.793711011311885
125,braes,5.793696148849847
126,lames,5.7932020581743915
127,pores,5.791918626686869
128,saned,5.791312658967988
129,tapes,5.791017420338203
130,noles,5.790958967331391
131,cries,5.790414079727371
132,naris,5.790001527874094
133,sated,5.782665543797753
134,carse,5.781962021425051
135,rages,5.78082128066865
136,liars,5.778674141941778
137,rents,5.778340732849752
138,renos,5.778176927232432
139,hales,5.776826081631646
140,rials,5.775094854463477
141,tains,5.774482456266532
142,teins,5.774320646106304
143,deals,5.773278561298737
144,larns,5.771706493438939
145,nerts,5.771293653856719
146,airns,5.769910893186827
147,reams,5.769910295528051
148,reaps,5.769794057200597
149,eards,5.768263559656857
150,sored,5.7679134804025365
151,arise,5.766759039309651
152,serin,5.7661453952285875
153,sarin,5.7651401205137045
154,torse,5.76482770137246
155,teads,5.764810064083571
156,notes,5.763386413475432
157,telos,5.763127252946586
158,dries,5.762571189689294
159,bales,5.762475326816708
160,setal,5.762471277751945
161,taler,5.758553923987274
162,stale,5.757876858578073
163,resat,5.7572210445295156
164,roset,5.75511708096579
165,mires,5.753429635881768
166,earst,5.753359908516623
167,aides,5.752698710100968
168,rotas,5.752345023500663
169,seron,5.75144020728758
170,liras,5.7510464191571575
171,deans,5.748491175873288
172,roate,5.747912204933079
173,sorta,5.747864215127592
174,leads,5.745243358376641
175,meats,5.744942618889943
176,solei,5.744911656478651
177,coles,5.744679334392091
178,saute,5.7442227021449686
179,eorls,5.744074715777279
180,sarge,5.743474012676456
181,peats,5.7433170806410185
182,hears,5.7428374530196855
183,carts,5.742573172184765
184,silen,5.742284523281717
185,trans,5.740709591682
186,aesir,5.736150378982968
187,roues,5.735644353050318
188,gales,5.735488333811814
189,least,5.734119958922791
190,hates,5.733702597812761
191,stane,5.733314218873123
192,artis,5.731964164721897
193,rodes,5.730575007094351
194,liers,5.730534755723969
195,daris,5.729206278070584
196,bears,5.727600441268743
197,tabes,5.726781067731893
198,serac,5.726301625474655
199,bates,5.724977361443997
200,banes,5.7246991287845095
201,ceros,5.724281321466769
202,raile,5.722930380170688
203,ayres,5.722504971114068
204,riels,5.722221591540572
205,certs,5.721338307763653
206,salep,5.719896538051968
207,senor,5.719424649052693
208,peals,5.718606811690356
209,sired,5.718579396450154
210,meals,5.71846639642352
211,nites,5.717771567345168
212,arils,5.717217557857456
213,saber,5.71685095269361
214,darts,5.715275816788488
215,fares,5.714033439873833
216,aunes,5.712466134429635
217,doles,5.711501743172703
218,pries,5.710771686766453
219,bores,5.7102509044538925
220,rased,5.710026095228813
221,salue,5.70924121727685
222,lenis,5.707703262565094
223,cones,5.705497261677161
224,saint,5.704699680861286
225,loans,5.7045236769071765
226,tians,5.704028765219933
227,trues,5.703368655586997
228,arose,5.702614376992285
229,raine,5.702130142219786
230,samel,5.701824694951666
231,sager,5.701792474421054
232,teams,5.701443029210747
233,tolas,5.701338843943954
234,deros,5.700357545557065
235,gears,5.698640822039674
236,lants,5.698632250016091
237,cotes,5.698212238291964
238,elans,5.696969958290502
239,rices,5.695850917405471
240,sayer,5.695254657985107
241,parse,5.695143897112824
242,caret,5.693314378417759
243,gates,5.692880326625598
244,names,5.692848772277616
245,wares,5.690997835261558
246,marse,5.689102903555773
247,sabre,5.68675344588519
248,satem,5.686503332849933
249,later,5.686339326879938
250,solar,5.685622112619462
251,almes,5.685621349623139
252,spaer,5.684919488518215
253,lenos,5.68339094172751
254,tiros,5.682636483414329
255,samen,5.682444431351264
256,hires,5.682225032486615
257,means,5.681814635211801
258,peans,5.681505800167893
259,yales,5.680902154695448
260,rides,5.680335171841814
261,scrae,5.6791045605231325
262,aisle,5.678952370626123
263,rakes,5.678392631896781
264,stire,5.67832938570169
265,leams,5.678243106983555
266,leaps,5.677077621009098
267,lures,5.676300184275737
268,raids,5.675763305714183
269,loser,5.675160309379177
270,carns,5.675042195415581
271,carls,5.674923741471705
272,gores,5.673928750762872
273,blaes,5.671908325423812
274,nails,5.67155728655861
275,sonar,5.6710268341415295
276,clies,5.67054240234653
277,salto,5.670504262802672
278,heats,5.669846558029936
279,scare,5.669480624494395
280,cades,5.6694088674047824
281,ratel,5.666204161057904
282,orals,5.665966905229349
283,melas,5.665708852544668
284,napes,5.665556008633927
285,ropes,5.6645788499665235
286,darns,5.664540407109638
287,soral,5.664470358616978
288,dotes,5.6642841846309295
289,pelas,5.663657365123401
290,moles,5.661471465311547
291,loris,5.661400109178586
292,stoae,5.661266091246329
293,maser,5.661177045526595
294,poles,5.660878805961311
295,carte,5.660566009958497
296,sitar,5.65930843638451
297,stear,5.659169201370667
298,kaies,5.6590827321548565
299,beats,5.657871402991106
300,slade,5.655635393192475
301,peris,5.65495261394784
302,parts,5.654327032482673
303,tared,5.654168443580167
304,meris,5.653603612294002
305,riots,5.653130186697246
306,paris,5.651800391751033
307,daces,5.651178777342649
308,caste,5.650476494630466
309,marts,5.650435597276837
310,amies,5.650307360803845
311,store,5.650191952486741
312,heals,5.64839982348816
313,tased,5.648164370510941
314,cites,5.647822227798288
315,nelis,5.647768948271542
316,rimes,5.646221832494852
317,acnes,5.646140976188722
318,kales,5.64551396168135
319,loirs,5.644599719610208
320,reist,5.644068711168215
321,slart,5.643604109337557
322,toise,5.642877380697503
323,derns,5.642047045860886
324,roads,5.641807956853338
325,cines,5.641506383121907
326,yates,5.641323091139662
327,soled,5.640581720799145
328,arsed,5.64054122861757
329,years,5.6393899642651135
330,lotas,5.639028179782627
331,lodes,5.638605909962019
332,perts,5.637384662666174
333,ariel,5.635875119415327
334,mairs,5.635762315390554
335,pairs,5.635612812064987
336,cames,5.634938415139683
337,natis,5.63465785334287
338,trios,5.634421906778831
339,santo,5.633869478567951
340,tices,5.633281354164224
341,roils,5.633223899040381
342,rules,5.632440874238459
343,snore,5.632135804784942
344,tinas,5.632005788960326
345,beals,5.631440277297386
346,sarod,5.631011772280958
347,rotis,5.628723349078861
348,bries,5.6280141524459175
349,spare,5.627382150463055
350,trois,5.627125694648179
351,tomes,5.62689726571918
352,geats,5.626804031565077
353,doers,5.6266168064889275
354,share,5.625281831552908
355,aster,5.624101792557849
356,liens,5.622822985888395
357,lards,5.622180583661177
358,roast,5.621440518546679
359,dines,5.621427754223366
360,oater,5.621053952935211
361,dites,5.620387092898926
362,tesla,5.62034947078186
363,reaks,5.618451217006336
364,satin,5.6184190577898185
365,lased,5.618285797940957
366,coats,5.617636027645807
367,pones,5.617048063062371
368,ripes,5.616854930285423
369,miles,5.616470617931172
370,piles,5.616356929425406
371,motes,5.61628030841812
372,potes,5.6162725279105485
373,runes,5.616191666239524
374,yores,5.616147665668963
375,tides,5.615698878843855
376,haets,5.614332058811414
377,tarps,5.6130229570636905
378,ceils,5.612063025817289
379,roins,5.61152965229033
380,rhies,5.6100890276972875
381,vares,5.60966814471565
382,drats,5.607932065085187
383,riads,5.607721466381068
384,kanes,5.607560953155575
385,litas,5.606829088136514
386,tepas,5.606526359827094
387,tirls,5.606165758007478
388,dames,5.604945059598007
389,geals,5.6047724768317995
390,robes,5.604444166771679
391,risen,5.603728932022435
392,takes,5.603093020493019
393,sider,5.6029235346822945
394,paces,5.601899617815317
395,capes,5.601695953421947
396,maces,5.601453427027606
397,noser,5.6013703413253095
398,nabes,5.5999801647472855
399,toils,5.599288340806925
400,ronts,5.59912083169287
401,resit,5.598047813256446
402,lomes,5.597871269555418
403,sient,5.597785458559502
404,saker,5.597057691111979
405,carle,5.597017443493467
406,terms,5.5965824698727396
407,plies,5.596279453025991
408,tules,5.595179635567227
409,stair,5.59456812335714
410,beans,5.594421749376946
411,topes,5.592793306452635
412,deils,5.592493852828937
413,doats,5.5921896614963345
414,rohes,5.591696682969094
415,noels,5.591592586450161
416,salon,5.591204285978733
417,seton,5.590373906927959
418,orate,5.589784017369
419,siled,5.589764035298776
420,holes,5.588908171353904
421,irate,5.588536580380349
422,sable,5.5881793592378575
423,tarsi,5.588126036038083
424,crias,5.587913882071466
425,kores,5.5878321220020934
426,senti,5.5871683886899355
427,artel,5.587028474499573
428,harts,5.586501710329379
429,coals,5.586186042907851
430,times,5.585323447971546
431,dalis,5.5850424622870065
432,redos,5.582404947630937
433,lakes,5.58213590742534
434,scale,5.581476394793394
435,noris,5.580403526541022
436,cains,5.580135465609978
437,laics,5.579849854045496
438,baels,5.579642067139798
439,marls,5.579404130267789
440,heirs,5.57904648680237
441,boles,5.578980693235429
442,baser,5.578809918723362
443,cater,5.577720882444837
444,merls,5.577223355128666
445,heros,5.576496937765325
446,perns,5.574774949335736
447,delis,5.574666529739901
448,moras,5.5743193904470445
449,laids,5.573994648498878
450,rinse,5.573908206480652
451,spate,5.573845734073155
452,celts,5.5738138142692595
453,alter,5.5733995233657465
454,mites,5.573016252500415
455,stile,5.57283908418385
456,trads,5.572407746792246
457,hairs,5.5722379071725925
458,acers,5.571959237126702
459,laten,5.570897857048711
460,lopes,5.570768353202952
461,noirs,5.570288643397803
462,paise,5.569815807491607
463,neaps,5.5692241316416835
464,corse,5.5688379654977656
465,maise,5.568474918985566
466,toner,5.5681039202253055
467,caner,5.567638063777375
468,tunes,5.563987693419187
469,losen,5.56398516287846
470,moers,5.563946416084573
471,terai,5.56382735111713
472,mines,5.562955774196969
473,pines,5.562842508779691
474,paste,5.562303698388628
475,calos,5.5617210564856
476,ramis,5.561701097545179
477,dalts,5.561459734505426
478,cants,5.560680406023846
479,geans,5.559520140828868
480,haros,5.559125884221372
481,solde,5.558910831694568
482,roams,5.558795364870989
483,earnt,5.558648675858534
484,toads,5.557884071911179
485,ratus,5.557631845533719
486,rands,5.557564200262622
487,rotls,5.5565321354703014
488,cures,5.555652638749053
489,limes,5.5555388898646285
490,altos,5.555071138356787
491,narcs,5.555054652259274
492,hones,5.554979472834254
493,resto,5.554094646491808
494,ribes,5.55348664247423
495,prase,5.553325616063844
496,wales,5.55324662125997
497,aired,5.552831593793719
498,delos,5.552154530941553
499,etnas,5.5519747260037615
500,abies,5.550226592805532
501,seric,5.550057133175138
502,alecs,5.5500198497380335
503,stole,5.549285692520938
504,dorse,5.549126522717888
505,crans,5.548271957015661
506,goles,5.547691688734572
507,nards,5.547456102355943
508,sedan,5.546823498572801
509,sited,5.5465254226883705
510,ureas,5.546103863279003
511,learn,5.545222230104444
512,prats,5.544833811472504
513,rated,5.544524644061421
514,talcs,5.544248749861251
515,sined,5.543918977087137
516,fears,5.543734418040423
517,sayne,5.543399445636096
518,safer,5.543242830938793
519,solan,5.5432016114632185
520,betas,5.542728938110282
521,tyres,5.542528523153122
522,ables,5.542055368445155
523,garis,5.541274646460524
524,nodes,5.541079546917873
525,teaks,5.541072800604485
526,fanes,5.540840952655572
527,liane,5.540064018048488
528,lerps,5.539624134369799
529,shale,5.539159791083022
530,fates,5.539159313246613
531,delts,5.539021472022247
532,dater,5.538983510664989
533,realo,5.538806175797127
534,anise,5.538314332623166
535,bones,5.538262832857192
536,loads,5.538188381107915
537,crate,5.5381834660793725
538,spale,5.537800610266225
539,trons,5.537056208659601
540,rauns,5.536721602068814
541,socle,5.536021315171931
542,slant,5.535813448590873
543,denis,5.535578284274972
544,raves,5.535250277374016
545,botes,5.535051711718623
546,selah,5.535020530221255
547,moats,5.534900159006706
548,dants,5.534119901169932
549,dials,5.53402210193708
550,sonce,5.53390038061761
551,trins,5.5331856039002645
552,pails,5.532492331666481
553,cents,5.532137185114475
554,segar,5.532097816336689
555,biles,5.532071151041885
556,stade,5.531142047168661
557,stria,5.530608281810619
558,lutes,5.53014588086435
559,stone,5.529949590697134
560,hoars,5.529762550493666
561,gairs,5.529626321350171
562,rends,5.5291563300941124
563,apers,5.528555900206222
564,lipes,5.52842979242803
565,mails,5.528042460166418
566,slain,5.527803545306036
567,tinea,5.526853414533189
568,sober,5.526432664832878
569,harns,5.526265166577035
570,oared,5.525553917923031
571,doser,5.5253948932950525
572,leaks,5.525377508402482
573,nerds,5.5252334123411275
574,wears,5.5246757670318765
575,sawer,5.524404244266486
576,doris,5.524134226151748
577,paire,5.524016983262234
578,rosed,5.52342293048806
579,stela,5.522411224240219
580,harls,5.521865807027547
581,praos,5.52154511446784
582,shier,5.521011655055601
583,fores,5.520268302075024
584,coirs,5.520189310025861
585,rheas,5.519947075606805
586,paren,5.519439890864633
587,wanes,5.519364711396277
588,lunes,5.519136887512598
589,leant,5.519082687431338
590,piers,5.518897740913492
591,tiler,5.518297769135276
592,loins,5.517981299557452
593,colas,5.517611271008037
594,dorts,5.517571801540559
595,loast,5.516928513276405
596,dures,5.516563357957969
597,alien,5.516444254230527
598,hades,5.516419118394099
599,auris,5.515697529404137
600,ronte,5.515194662792558
601,herns,5.514859120371496
602,sonde,5.5143572688937095
603,herls,5.5142357593558
604,pareo,5.513806445926818
605,boars,5.512965308095019
606,crues,5.5127862577024676
607,palis,5.512730567098898
608,maire,5.512460078865401
609,toges,5.512359137618814
610,getas,5.510911782965428
611,yeans,5.510330487874718
612,sorda,5.5099147445905166
613,stean,5.509502344815223
614,horas,5.50923290616909
615,spier,5.509170325233197
616,steal,5.508959136703578
617,genas,5.508610112576092
618,manse,5.5085928831899755
619,parle,5.508326830136776
620,malis,5.508150851910097
621,lobes,5.507590473163269
622,repos,5.507543618804318
623,iotas,5.507358291210857
624,nemas,5.506975604619947
625,cages,5.506765505781889
626,arsey,5.506673715538422
627,datos,5.506415018869492
628,suite,5.506342991534864
629,soger,5.5061622564379835
630,spane,5.50579621410682
631,dents,5.505226273225344
632,noise,5.505162023774919
633,tacos,5.5037962468015245
634,sauce,5.50367951346975
635,talus,5.502842620276267
636,cards,5.502502291508447
637,retia,5.502221561366086
638,barns,5.501801822639257
639,shoer,5.501380735360535
640,paseo,5.500871190291125
641,ramet,5.500665157050969
642,septa,5.5001007543709255
643,nomes,5.5000314517215845
644,malts,5.49974639777157
645,traps,5.499642490900559
646,diets,5.4996159665012
647,meads,5.499607675932808
648,tamer,5.499522485544049
649,ciels,5.499381533706172
650,coset,5.497886585648566
651,haste,5.497813595308463
652,meins,5.497752660706745
653,marle,5.495454382406685
654,nides,5.495079996552073
655,aegis,5.494179982546906
656,pleas,5.49404087532518
657,trace,5.493876444670863
658,oners,5.493836103122077
659,peins,5.493740557532134
660,pelts,5.4936301382208965
661,trams,5.492664547372674
662,lacer,5.492480987528104
663,torcs,5.492398040662991
664,tamis,5.492305716742251
665,resin,5.4921670417141035
666,pater,5.4920134123454565
667,halse,5.491809477944842
668,melts,5.490566018297024
669,rance,5.490490325550005
670,anils,5.490164893642725
671,loges,5.490161115491259
672,bites,5.490082594752014
673,mains,5.489927184512501
674,slice,5.489491613891682
675,paler,5.489005566989631
676,clats,5.488819434180677
677,morse,5.488742833340385
678,boras,5.488461791168143
679,pains,5.487784030894742
680,hoers,5.487429807677324
681,peons,5.486764709554744
682,ornis,5.486193111771768
683,arcos,5.486131424391701
684,starn,5.486034976799647
685,rokes,5.485328970591008
686,baits,5.484408806237336
687,oaten,5.483751124058444
688,lyres,5.4834853755462225
689,coate,5.482724452591112
690,hames,5.482423753065428
691,bines,5.480388666271435
692,arled,5.480154244438856
693,erics,5.480092929386281
694,poets,5.479813975038233
695,diels,5.4798076217084
696,poser,5.478607214674214
697,baste,5.478553005504611
698,lader,5.478333196536311
699,fires,5.477961651213969
700,metis,5.477289261801623
701,lions,5.477054456931698
702,toile,5.476771899333009
703,since,5.476370757537725
704,cared,5.475654681975985
705,sidle,5.475043367361694
706,mater,5.4747426262275924
707,heils,5.4746499864012605
708,trade,5.474448323177346
709,codes,5.474010198442933
710,derat,5.47380642637184
711,surat,5.473499538180812
712,riems,5.473273852175908
713,hails,5.472294093860647
714,manis,5.472083522720592
715,lapse,5.472082863894717
716,corns,5.472061950935253
717,score,5.472002120635095
718,feats,5.471594837572953
719,taper,5.471318199696091
720,penis,5.471129233478511
721,gades,5.470165473137665
722,sepal,5.470072691282627
723,pures,5.469890479271763
724,loner,5.469751843877806
725,vales,5.469243039661619
726,slide,5.469168045055616
727,tends,5.468928773529448
728,mures,5.468780570888042
729,moans,5.4687231912483565
730,donas,5.468369425781025
731,saree,5.468113203481669
732,pants,5.4671646796308275
733,deair,5.467094954336267
734,tiges,5.4670786352697744
735,roids,5.466829844488801
736,proas,5.466648935577164
737,react,5.465924577062051
738,urase,5.465543335912045
739,torus,5.465389145222812
740,dirts,5.464192851423003
741,tapis,5.464079260224458
742,telia,5.463706062745242
743,antis,5.462846251678302
744,hanse,5.462471805244723
745,cased,5.462156803372773
746,rabis,5.462090387169815
747,tosed,5.461917795500328
748,crane,5.46132618726539
749,goras,5.460993169406176
750,noils,5.459977489197997
751,gaits,5.459083847604658
752,brats,5.457830108370695
753,loams,5.457279875891017
754,tahrs,5.45722218450543
755,shire,5.456378606224718
756,ragis,5.456245122116683
757,gites,5.456220441965613
758,sepia,5.456182860096916
759,wires,5.455894664139657
760,saver,5.4555194789577275
761,euros,5.455269947639322
762,ports,5.45464080067638
763,morts,5.454404783999334
764,trine,5.453544284876989
765,prate,5.453522897784915
766,lands,5.453001620533105
767,uraos,5.4522019499842065
768,lacet,5.451855748207964
769,crise,5.451738542223998
770,raths,5.451612940732898
771,palet,5.451492330933353
772,shear,5.449711781092924
773,geits,5.449395406858973
774,sapor,5.448926239654862
775,raiks,5.448857815304306
776,pents,5.4485399642887185
777,twaes,5.448411778985364
778,karts,5.4483811717540505
779,saith,5.447830981326402
780,bails,5.447779998034154
781,spire,5.447507313740837
782,stied,5.447405594588016
783,sloan,5.447258698957702
784,mabes,5.447239476414707
785,trone,5.4468319583069125
786,boats,5.446579147459343
787,latus,5.446398779685979
788,neist,5.444821363092607
789,daine,5.444820450982962
790,osier,5.444778958683345
791,ramie,5.444658893435176
792,cesta,5.444237698447578
793,goers,5.443902625353264
794,coits,5.443787558554125
795,liter,5.4436783978921115
796,sault,5.443458469326793
797,nirls,5.443433407635166
798,reiks,5.443068045302013
799,roist,5.442900848612517
800,fries,5.441019824932833
801,piets,5.44056426652531
802,acros,5.440511871607381
803,peart,5.440325248067679
804,feals,5.440271957157062
805,basen,5.440111836170871
806,keirs,5.439968528167978
807,tehrs,5.439699465193134
808,halts,5.439346341895573
809,salut,5.439055280655603
810,morae,5.439024385900977
811,comes,5.438986932980903
812,biers,5.438857791143484
813,vanes,5.4387812444837795
814,aline,5.438719879857977
815,crios,5.438642485609409
816,porae,5.437918923667146
817,hains,5.437918295043999
818,laves,5.437247930049829
819,lapis,5.436920332095327
820,coste,5.436427911054576
821,crits,5.436306896659992
822,slake,5.4362965224199495
823,sured,5.4358030291717325
824,linos,5.435799396625251
825,renal,5.4353106246943055
826,yarns,5.435106473158837
827,targe,5.435066427714216
828,antre,5.435019290537192
829,taigs,5.43496948340825
830,keros,5.434862994293788
831,pages,5.434793137403649
832,smear,5.434525298714983
833,mages,5.433992850868488
834,aider,5.433550064769109
835,games,5.4332028423950645
836,spear,5.4330555507921865
837,snail,5.432819181346762
838,lends,5.432274980553272
839,lints,5.432121790424912
840,tenia,5.4320254146358975
841,shore,5.431576361329547
842,alert,5.430456092598885
843,tuans,5.4304170548497055
844,stain,5.430295672443852
845,rares,5.42948186306802
846,losed,5.429469319207489
847,snarl,5.4291734284939785
848,manos,5.429107654766614
849,armet,5.4289712864043995
850,molas,5.428908294557199
851,lated,5.428619898602841
852,eyras,5.428550300169569
853,noter,5.42800993085763
854,abers,5.4275155750509345
855,helos,5.427438834265214
856,regos,5.427432728694766
857,ditas,5.4269050667482635
858,thars,5.4261815503027675
859,weals,5.4261790387844195
860,litre,5.425993321194764
861,lamer,5.425901892268342
862,smore,5.425455122902407
863,doits,5.425430210016627
864,relit,5.424918337711462
865,ogres,5.424811468731805
866,tours,5.424555222464636
867,strep,5.424196548514291
868,heads,5.4241816056776795
869,carps,5.423823401920614
870,sieur,5.423672847908435
871,sabed,5.423638779794335
872,cides,5.4235328952898465
873,routs,5.423523181512408
874,horse,5.4231719705276875
875,neral,5.4231119864501425
876,spore,5.423075521586418
877,rouse,5.422910824305786
878,farse,5.422580530810234
879,dearn,5.422047702447626
880,miser,5.421723161712666
881,lords,5.421599786906266
882,seity,5.42144002971484
883,slaid,5.4213088734059935
884,ketas,5.421237949653534
885,irons,5.421011105839915
886,hater,5.420957733975179
887,goats,5.420306913285506
888,karos,5.4185944708714
889,wries,5.418577957731285
890,pians,5.418531892185033
891,tired,5.4182017017913315
892,ursae,5.418056372354729
893,saunt,5.417640639531882
894,leafs,5.41746522226799
895,oints,5.417406549109122
896,cirls,5.417202652905674
897,heast,5.416316317728814
898,shiel,5.415998745891693
899,marcs,5.415890415327454
900,trems,5.415745811262331
901,orcas,5.415588900362273
902,cosie,5.415112769412738
903,daurs,5.415107965783359
904,hoser,5.414849493271807
905,haler,5.414770303454053
906,olpes,5.4147135229556955
907,froes,5.414553604540065
908,clans,5.413963860531722
909,samey,5.413719026329546
910,belts,5.413402707751995
911,ceria,5.413053569746214
912,taber,5.412424812741014
913,breis,5.412203430169005
914,pards,5.411922971789962
915,salic,5.411562454407598
916,caids,5.411046740688353
917,beins,5.4110116555559
918,hants,5.410945862066517
919,oiler,5.4109290610634915
920,slime,5.41089715035411
921,sield,5.41061273081387
922,domes,5.410512669814067
923,stern,5.410468126429717
924,enols,5.410447555233566
925,tokes,5.410360627788915
926,halos,5.409429341205622
927,sabir,5.409304016610763
928,ramen,5.409195894148152
929,slipe,5.4086637120642775
930,coils,5.4078092968660405
931,rosit,5.40723009939111
932,cakes,5.407149530779612
933,mercs,5.406924460003447
934,trape,5.406754778820107
935,tenor,5.406658577754953
936,dices,5.406314058465078
937,copes,5.406271939465288
938,beads,5.406140213771869
939,sargo,5.405802401024846
940,percs,5.4056596917217306
941,spiel,5.405605024835657
942,trabs,5.40546214508196
943,larks,5.405409025229947
944,miros,5.404774560576998
945,liner,5.404729006777914
946,plats,5.404695940465537
947,sceat,5.404458166587782
948,dirls,5.4040419428559945
949,rudes,5.403845894011026
950,yites,5.403510819769088
951,manet,5.403020956292187
952,agers,5.402989611397442
953,sayed,5.402378319822699
954,boets,5.4021618116970025
955,ailed,5.401783591024366
956,baler,5.401362888693703
957,maile,5.400926703922832
958,gapes,5.400523429976803
959,syren,5.400376552570685
960,lieus,5.400268985624664
961,moues,5.398659862334916
962,shite,5.398508523959007
963,leash,5.398286949541577
964,trays,5.397935569063589
965,oriel,5.3979204264932505
966,steil,5.396938202163942
967,beast,5.396731196938998
968,colts,5.396364217215006
969,nacre,5.396349578910989
970,gaols,5.395877537384879
971,modes,5.395591803165512
972,alone,5.395286823335906
973,scrat,5.395166987691521
974,scart,5.395151091935757
975,weans,5.394265906574165
976,skate,5.393989818753783
977,spaed,5.393169779297901
978,simar,5.3925243403102385
979,goals,5.392491687056861
980,sadhe,5.392251186317568
981,monas,5.392076534779296
982,tabis,5.391933300942548
983,liart,5.391914576195801
984,amens,5.391055075035204
985,miens,5.390740900460626
986,hents,5.390734061716227
987,amirs,5.390316935498011
988,lokes,5.389479577562618
989,canoe,5.388720138575629
990,salty,5.388433609969622
991,derms,5.387486778492604
992,smite,5.387170812765694
993,aimer,5.38716961185267
994,bants,5.387013130660812
995,idles,5.38688690583329
996,arson,5.386748906383091
997,benis,5.386064780763164
998,spite,5.385990398824831
999,horis,5.384684210381496
1000,karns,5.384555187643879
1001,rangs,5.384492364160024
1002,acmes,5.384214554533643
1003,pared,5.383695658002339
1004,resay,5.383430804545359
1005,farts,5.382868873650303
1006,torsi,5.382643458104061
1007,larnt,5.3822262531364915
1008,morns,5.3819684012477715
1009,lance,5.381716905347511
1010,toran,5.38167281610658
1011,kades,5.381214973406169
1012,alist,5.380677682715948
1013,teary,5.3803003835679855
1014,porns,5.380176888654046
1015,eilds,5.379792515997517
1016,tolar,5.3797827164957495
1017,stein,5.3797607392084394
1018,sware,5.379744055784789
1019,resid,5.379602628193619
1020,gelts,5.379311711009817
1021,dules,5.379069476862358
1022,stage,5.379000317705304
1023,tanhs,5.37852000175903
1024,tried,5.377943366216694
1025,perst,5.377808439370896
1026,lehrs,5.377627707868538
1027,rakis,5.3775723320135995
1028,gains,5.377010912142354
1029,onces,5.376935070249199
1030,diane,5.376728592708756
1031,alods,5.376689188526387
1032,snead,5.3763708728397
1033,noyes,5.37633662438429
1034,mased,5.37503076690943
1035,large,5.374913980800806
1036,shote,5.374211145667851
1037,aunts,5.3737698576246045
1038,reoil,5.373767277855602
1039,onset,5.373649459224621
1040,riant,5.373595466616122
1041,borts,5.373368448146199
1042,brans,5.373263037143062
1043,dealt,5.372942894967493
